index,date,currency,epsActual,epsEstimate,epsDifference,surprisePercent,outstandingShares
335,2023-07-31,USD,0.82,0.75,0.07,9.3333,
336,2023-07-30,USD,0.82,0.75,0.07,9.3333,
337,2023-07-29,USD,0.82,0.75,0.07,9.3333,
338,2023-07-28,USD,0.82,0.75,0.07,9.3333,
339,2023-07-27,USD,0.82,0.75,0.07,9.3333,
340,2023-07-26,USD,0.82,0.75,0.07,9.3333,
341,2023-07-25,USD,0.82,0.75,0.07,9.3333,
342,2023-07-24,USD,0.82,0.75,0.07,9.3333,
343,2023-07-23,USD,0.82,0.75,0.07,9.3333,
344,2023-07-22,USD,0.82,0.75,0.07,9.3333,
345,2023-07-21,USD,0.82,0.75,0.07,9.3333,
346,2023-07-20,USD,0.82,0.75,0.07,9.3333,
347,2023-07-19,USD,0.82,0.75,0.07,9.3333,
348,2023-07-18,USD,0.82,0.75,0.07,9.3333,
349,2023-07-17,USD,0.82,0.75,0.07,9.3333,
350,2023-07-16,USD,0.82,0.75,0.07,9.3333,
351,2023-07-15,USD,0.82,0.75,0.07,9.3333,
352,2023-07-14,USD,0.82,0.75,0.07,9.3333,
353,2023-07-13,USD,0.82,0.75,0.07,9.3333,
354,2023-07-12,USD,0.82,0.75,0.07,9.3333,
355,2023-07-11,USD,0.82,0.75,0.07,9.3333,
356,2023-07-10,USD,0.82,0.75,0.07,9.3333,
357,2023-07-09,USD,0.82,0.75,0.07,9.3333,
358,2023-07-08,USD,0.82,0.75,0.07,9.3333,
359,2023-07-07,USD,0.82,0.75,0.07,9.3333,
360,2023-07-06,USD,0.82,0.75,0.07,9.3333,
361,2023-07-05,USD,0.82,0.75,0.07,9.3333,
362,2023-07-04,USD,0.82,0.75,0.07,9.3333,
363,2023-07-03,USD,0.82,0.75,0.07,9.3333,
364,2023-07-02,USD,0.82,0.75,0.07,9.3333,
365,2023-07-01,USD,0.82,0.75,0.07,9.3333,
366,2023-06-30,USD,0.82,0.75,0.07,9.3333,12917000
367,2023-06-29,USD,0.83,0.56,0.27,48.2143,12926400
368,2023-06-28,USD,0.83,0.56,0.27,48.2143,12926400
369,2023-06-27,USD,0.83,0.56,0.27,48.2143,12926400
370,2023-06-26,USD,0.83,0.56,0.27,48.2143,12926400
371,2023-06-25,USD,0.83,0.56,0.27,48.2143,12926400
372,2023-06-24,USD,0.83,0.56,0.27,48.2143,12926400
373,2023-06-23,USD,0.83,0.56,0.27,48.2143,12926400
374,2023-06-22,USD,0.83,0.56,0.27,48.2143,12926400
375,2023-06-21,USD,0.83,0.56,0.27,48.2143,12926400
376,2023-06-20,USD,0.83,0.56,0.27,48.2143,12926400
377,2023-06-19,USD,0.83,0.56,0.27,48.2143,12926400
378,2023-06-18,USD,0.83,0.56,0.27,48.2143,12926400
379,2023-06-17,USD,0.83,0.56,0.27,48.2143,12926400
380,2023-06-16,USD,0.83,0.56,0.27,48.2143,12926400
381,2023-06-15,USD,0.83,0.56,0.27,48.2143,12926400
382,2023-06-14,USD,0.83,0.56,0.27,48.2143,12926400
383,2023-06-13,USD,0.83,0.56,0.27,48.2143,12926400
384,2023-06-12,USD,0.83,0.56,0.27,48.2143,12926400
385,2023-06-11,USD,0.83,0.56,0.27,48.2143,12926400
386,2023-06-10,USD,0.83,0.56,0.27,48.2143,12926400
387,2023-06-09,USD,0.83,0.56,0.27,48.2143,12926400
388,2023-06-08,USD,0.83,0.56,0.27,48.2143,12926400
389,2023-06-07,USD,0.83,0.56,0.27,48.2143,12926400
390,2023-06-06,USD,0.83,0.56,0.27,48.2143,12926400
391,2023-06-05,USD,0.83,0.56,0.27,48.2143,12926400
392,2023-06-04,USD,0.83,0.56,0.27,48.2143,12926400
393,2023-06-03,USD,0.83,0.56,0.27,48.2143,12926400
394,2023-06-02,USD,0.83,0.56,0.27,48.2143,12926400
395,2023-06-01,USD,0.83,0.56,0.27,48.2143,12926400
396,2023-05-31,USD,0.83,0.56,0.27,48.2143,12926400
397,2023-05-30,USD,0.83,0.56,0.27,48.2143,12926400
398,2023-05-29,USD,0.83,0.56,0.27,48.2143,12926400
399,2023-05-28,USD,0.83,0.56,0.27,48.2143,12926400
400,2023-05-27,USD,0.83,0.56,0.27,48.2143,12926400
401,2023-05-26,USD,0.83,0.56,0.27,48.2143,12926400
402,2023-05-25,USD,0.83,0.56,0.27,48.2143,12926400
403,2023-05-24,USD,0.83,0.56,0.27,48.2143,12926400
404,2023-05-23,USD,0.83,0.56,0.27,48.2143,12926400
405,2023-05-22,USD,0.83,0.56,0.27,48.2143,12926400
406,2023-05-21,USD,0.83,0.56,0.27,48.2143,12926400
407,2023-05-20,USD,0.83,0.56,0.27,48.2143,12926400
408,2023-05-19,USD,0.83,0.56,0.27,48.2143,12926400
409,2023-05-18,USD,0.83,0.56,0.27,48.2143,12926400
410,2023-05-17,USD,0.83,0.56,0.27,48.2143,12926400
411,2023-05-16,USD,0.83,0.56,0.27,48.2143,12926400
412,2023-05-15,USD,0.83,0.56,0.27,48.2143,12926400
413,2023-05-14,USD,0.83,0.56,0.27,48.2143,12926400
414,2023-05-13,USD,0.83,0.56,0.27,48.2143,12926400
415,2023-05-12,USD,0.83,0.56,0.27,48.2143,12926400
416,2023-05-11,USD,0.83,0.56,0.27,48.2143,12926400
417,2023-05-10,USD,0.83,0.56,0.27,48.2143,12926400
418,2023-05-09,USD,0.83,0.56,0.27,48.2143,12926400
419,2023-05-08,USD,0.83,0.56,0.27,48.2143,12926400
420,2023-05-07,USD,0.83,0.56,0.27,48.2143,12926400
421,2023-05-06,USD,0.83,0.56,0.27,48.2143,12926400
422,2023-05-05,USD,0.83,0.56,0.27,48.2143,12926400
423,2023-05-04,USD,0.83,0.56,0.27,48.2143,12926400
424,2023-05-03,USD,0.83,0.56,0.27,48.2143,12926400
425,2023-05-02,USD,0.83,0.56,0.27,48.2143,12926400
426,2023-05-01,USD,0.83,0.56,0.27,48.2143,12926400
427,2023-04-30,USD,0.83,0.56,0.27,48.2143,12926400
428,2023-04-29,USD,0.83,0.56,0.27,48.2143,12926400
429,2023-04-28,USD,0.83,0.56,0.27,48.2143,12926400
430,2023-04-27,USD,0.83,0.56,0.27,48.2143,12926400
431,2023-04-26,USD,0.83,0.56,0.27,48.2143,12926400
432,2023-04-25,USD,0.83,0.56,0.27,48.2143,12926400
433,2023-04-24,USD,0.83,0.56,0.27,48.2143,12926400
434,2023-04-23,USD,0.83,0.56,0.27,48.2143,12926400
435,2023-04-22,USD,0.83,0.56,0.27,48.2143,12926400
436,2023-04-21,USD,0.83,0.56,0.27,48.2143,12926400
437,2023-04-20,USD,0.83,0.56,0.27,48.2143,12926400
438,2023-04-19,USD,0.83,0.56,0.27,48.2143,12926400
439,2023-04-18,USD,0.83,0.56,0.27,48.2143,12926400
440,2023-04-17,USD,0.83,0.56,0.27,48.2143,12926400
441,2023-04-16,USD,0.83,0.56,0.27,48.2143,12926400
442,2023-04-15,USD,0.83,0.56,0.27,48.2143,12926400
443,2023-04-14,USD,0.83,0.56,0.27,48.2143,12926400
444,2023-04-13,USD,0.83,0.56,0.27,48.2143,12926400
445,2023-04-12,USD,0.83,0.56,0.27,48.2143,12926400
446,2023-04-11,USD,0.83,0.56,0.27,48.2143,12926400
447,2023-04-10,USD,0.83,0.56,0.27,48.2143,12926400
448,2023-04-09,USD,0.83,0.56,0.27,48.2143,12926400
449,2023-04-08,USD,0.83,0.56,0.27,48.2143,12926400
450,2023-04-07,USD,0.83,0.56,0.27,48.2143,12926400
451,2023-04-06,USD,0.83,0.56,0.27,48.2143,12926400
452,2023-04-05,USD,0.83,0.56,0.27,48.2143,12926400
453,2023-04-04,USD,0.83,0.56,0.27,48.2143,12926400
454,2023-04-03,USD,0.83,0.56,0.27,48.2143,12926400
455,2023-04-02,USD,0.83,0.56,0.27,48.2143,12926400
456,2023-04-01,USD,0.83,0.56,0.27,48.2143,12926400
457,2023-03-31,USD,0.83,0.56,0.27,48.2143,12926400
458,2023-03-30,USD,0.68,0.75,-0.07,-9.3333,12827900
459,2023-03-29,USD,0.68,0.75,-0.07,-9.3333,12827900
460,2023-03-28,USD,0.68,0.75,-0.07,-9.3333,12827900
461,2023-03-27,USD,0.68,0.75,-0.07,-9.3333,12827900
462,2023-03-26,USD,0.68,0.75,-0.07,-9.3333,12827900
463,2023-03-25,USD,0.68,0.75,-0.07,-9.3333,12827900
464,2023-03-24,USD,0.68,0.75,-0.07,-9.3333,12827900
465,2023-03-23,USD,0.68,0.75,-0.07,-9.3333,12827900
466,2023-03-22,USD,0.68,0.75,-0.07,-9.3333,12827900
467,2023-03-21,USD,0.68,0.75,-0.07,-9.3333,12827900
468,2023-03-20,USD,0.68,0.75,-0.07,-9.3333,12827900
469,2023-03-19,USD,0.68,0.75,-0.07,-9.3333,12827900
470,2023-03-18,USD,0.68,0.75,-0.07,-9.3333,12827900
471,2023-03-17,USD,0.68,0.75,-0.07,-9.3333,12827900
472,2023-03-16,USD,0.68,0.75,-0.07,-9.3333,12827900
473,2023-03-15,USD,0.68,0.75,-0.07,-9.3333,12827900
474,2023-03-14,USD,0.68,0.75,-0.07,-9.3333,12827900
475,2023-03-13,USD,0.68,0.75,-0.07,-9.3333,12827900
476,2023-03-12,USD,0.68,0.75,-0.07,-9.3333,12827900
477,2023-03-11,USD,0.68,0.75,-0.07,-9.3333,12827900
478,2023-03-10,USD,0.68,0.75,-0.07,-9.3333,12827900
479,2023-03-09,USD,0.68,0.75,-0.07,-9.3333,12827900
480,2023-03-08,USD,0.68,0.75,-0.07,-9.3333,12827900
481,2023-03-07,USD,0.68,0.75,-0.07,-9.3333,12827900
482,2023-03-06,USD,0.68,0.75,-0.07,-9.3333,12827900
483,2023-03-05,USD,0.68,0.75,-0.07,-9.3333,12827900
484,2023-03-04,USD,0.68,0.75,-0.07,-9.3333,12827900
485,2023-03-03,USD,0.68,0.75,-0.07,-9.3333,12827900
486,2023-03-02,USD,0.68,0.75,-0.07,-9.3333,12827900
487,2023-03-01,USD,0.68,0.75,-0.07,-9.3333,12827900
488,2023-02-28,USD,0.68,0.75,-0.07,-9.3333,12827900
489,2023-02-27,USD,0.68,0.75,-0.07,-9.3333,12827900
490,2023-02-26,USD,0.68,0.75,-0.07,-9.3333,12827900
491,2023-02-25,USD,0.68,0.75,-0.07,-9.3333,12827900
492,2023-02-24,USD,0.68,0.75,-0.07,-9.3333,12827900
493,2023-02-23,USD,0.68,0.75,-0.07,-9.3333,12827900
494,2023-02-22,USD,0.68,0.75,-0.07,-9.3333,12827900
495,2023-02-21,USD,0.68,0.75,-0.07,-9.3333,12827900
496,2023-02-20,USD,0.68,0.75,-0.07,-9.3333,12827900
497,2023-02-19,USD,0.68,0.75,-0.07,-9.3333,12827900
498,2023-02-18,USD,0.68,0.75,-0.07,-9.3333,12827900
499,2023-02-17,USD,0.68,0.75,-0.07,-9.3333,12827900
500,2023-02-16,USD,0.68,0.75,-0.07,-9.3333,12827900
501,2023-02-15,USD,0.68,0.75,-0.07,-9.3333,12827900
502,2023-02-14,USD,0.68,0.75,-0.07,-9.3333,12827900
503,2023-02-13,USD,0.68,0.75,-0.07,-9.3333,12827900
504,2023-02-12,USD,0.68,0.75,-0.07,-9.3333,12827900
505,2023-02-11,USD,0.68,0.75,-0.07,-9.3333,12827900
506,2023-02-10,USD,0.68,0.75,-0.07,-9.3333,12827900
507,2023-02-09,USD,0.68,0.75,-0.07,-9.3333,12827900
508,2023-02-08,USD,0.68,0.75,-0.07,-9.3333,12827900
509,2023-02-07,USD,0.68,0.75,-0.07,-9.3333,12827900
510,2023-02-06,USD,0.68,0.75,-0.07,-9.3333,12827900
